OpportunityId,AccountId,RepId,ProductId,CreatedDate,CloseDate,Stage,Amount,IsWon
1649,5,5,3,2025-06-02,2025-10-30,Closed Won,9800.0,True
1650,65,13,3,2025-08-16,,Qualified,8600.0,False
1651,94,19,3,2025-09-07,,Proposal,6300.0,False
1652,49,13,2,2026-02-06,2026-05-15,Closed Lost,16600.0,False
1653,3,18,3,2025-02-01,2025-05-15,Closed Lost,2200.0,False
1654,45,14,3,2025-06-25,2025-07-07,Closed Won,8000.0,True
1655,14,4,2,2025-07-27,2026-01-18,Closed Lost,14700.0,False
1656,30,4,1,2024-10-16,2025-02-26,Closed Won,8600.0,True
1657,68,20,1,2025-07-21,,Qualified,16000.0,False
1658,18,20,2,2024-12-27,2025-04-20,Closed Won,6500.0,True
1659,62,19,3,2025-04-22,2025-09-06,Closed Lost,7500.0,False
1660,37,13,2,2025-10-05,2025-11-23,Closed Lost,15000.0,False
1661,25,12,1,2026-01-07,2026-03-01,Closed Lost,12700.0,False
1662,48,7,1,2025-06-21,2025-10-04,Closed Lost,26900.0,False
1663,65,12,2,2025-11-29,2025-12-19,Closed Won,8500.0,True
1664,53,4,2,2025-04-14,2025-09-24,Closed Lost,9000.0,False
1665,79,2,1,2024-09-29,,Proposal,6400.0,False
1666,73,2,2,2025-01-08,2025-06-17,Closed Lost,7300.0,False
1667,15,5,1,2025-03-05,,Proposal,13900.0,False
1668,49,10,2,2026-01-31,2026-06-26,Closed Lost,8100.0,False
1669,88,10,2,2024-08-23,2024-08-31,Closed Won,5400.0,True
1670,68,9,2,2024-11-26,2025-04-26,Closed Lost,6700.0,False
1671,12,13,1,2025-10-09,,Qualified,7700.0,False
1672,59,7,2,2026-02-11,2026-02-27,Closed Won,5600.0,True
1673,37,5,1,2025-10-25,2026-02-20,Closed Won,6400.0,True
1674,61,10,1,2025-04-14,,Qualified,4900.0,False
1675,43,10,2,2025-08-06,2025-09-02,Closed Lost,6600.0,False
1676,70,6,2,2025-12-16,,Qualified,14500.0,False
1677,39,19,1,2025-09-22,2026-03-10,Closed Lost,8300.0,False
1678,56,8,1,2025-08-08,2025-12-04,Closed Lost,27700.0,False
1679,63,1,3,2025-10-12,2026-02-21,Closed Lost,5500.0,False
1680,46,17,1,2024-10-12,,Negotiation,10300.0,False
1681,88,7,3,2024-11-11,2025-02-10,Closed Lost,9100.0,False
1682,11,14,3,2024-09-27,2025-03-24,Closed Lost,11200.0,False
1683,62,17,3,2024-10-28,2024-11-08,Closed Lost,6000.0,False
1684,77,9,2,2025-12-16,2026-04-18,Closed Lost,6700.0,False
1685,98,17,2,2025-12-03,,Qualified,9900.0,False
1686,25,5,1,2025-01-11,2025-06-15,Closed Lost,6300.0,False
1687,71,20,3,2025-08-13,2025-10-30,Closed Lost,3300.0,False
1688,52,8,2,2025-12-06,2026-02-24,Closed Lost,15600.0,False
1689,4,6,2,2025-11-04,2025-12-31,Closed Lost,12600.0,False
1690,59,11,2,2026-02-04,2026-07-29,Closed Lost,6600.0,False
1691,72,19,2,2024-12-27,2025-01-26,Closed Won,9000.0,True
1692,20,4,2,2025-03-15,,Qualified,13400.0,False
1693,93,18,3,2024-09-20,,Qualified,15900.0,False
1694,63,1,3,2025-11-10,2025-12-30,Closed Won,8500.0,True
1695,54,13,3,2025-11-29,,Negotiation,6000.0,False
1696,74,14,3,2025-05-29,2025-08-18,Closed Won,16900.0,True
1697,98,1,1,2025-01-20,2025-05-01,Closed Won,8500.0,True
1698,57,11,3,2025-04-19,2025-05-18,Closed Lost,7500.0,False
1699,90,17,2,2025-05-15,2025-09-22,Closed Lost,9200.0,False
1700,41,4,3,2024-12-05,2025-03-07,Closed Lost,14400.0,False
1701,3,12,1,2025-10-29,,Qualified,7900.0,False
1702,6,10,2,2026-01-01,,Qualified,13300.0,False
1703,5,6,3,2025-11-05,2025-12-28,Closed Lost,7300.0,False
1704,5,1,3,2025-01-27,2025-07-21,Closed Won,11000.0,True
1705,54,7,3,2025-02-10,,Negotiation,5000.0,False
1706,47,16,2,2025-12-29,2026-04-23,Closed Lost,13800.0,False
1707,87,14,2,2025-06-29,2025-09-11,Closed Lost,5800.0,False
1708,49,20,1,2025-09-29,2025-10-29,Closed Lost,10200.0,False
1709,9,20,2,2025-11-28,2026-01-09,Closed Won,3900.0,True
1710,99,6,2,2025-08-24,2025-10-14,Closed Lost,8200.0,False
1711,20,5,3,2026-02-23,,Qualified,8900.0,False
1712,61,18,2,2025-05-04,,Negotiation,5800.0,False
1713,35,15,3,2025-03-18,2025-08-25,Closed Lost,7700.0,False
1714,50,6,3,2025-11-15,,Proposal,9200.0,False
1715,82,19,2,2024-11-25,2025-05-14,Closed Won,10700.0,True
1716,62,1,1,2025-12-13,2026-03-20,Closed Lost,8500.0,False
1717,17,1,1,2025-02-28,,Negotiation,15800.0,False
1718,88,13,2,2025-12-19,2026-06-06,Closed Lost,14500.0,False
1719,3,3,1,2026-02-09,2026-05-29,Closed Lost,8000.0,False
1720,32,10,3,2025-10-19,2025-12-02,Closed Lost,4200.0,False
1721,99,3,3,2025-01-02,,Proposal,6400.0,False
1722,13,9,2,2024-10-16,,Proposal,2700.0,False
1723,89,8,1,2026-01-14,,Proposal,7400.0,False
1724,73,3,1,2026-02-14,2026-03-30,Closed Lost,16300.0,False
1725,68,13,3,2025-10-06,,Proposal,12000.0,False
1726,14,6,2,2025-03-21,2025-07-08,Closed Won,8400.0,True
1727,98,13,1,2025-06-11,,Qualified,5600.0,False
1728,11,20,2,2024-12-15,2024-12-25,Closed Lost,8600.0,False
1729,56,20,1,2025-05-08,2025-05-19,Closed Lost,23500.0,False
1730,67,12,3,2024-12-22,2025-03-06,Closed Lost,17000.0,False
1731,92,13,3,2025-06-17,,Negotiation,7500.0,False
1732,29,2,2,2025-09-07,,Proposal,3900.0,False
1733,9,16,3,2026-01-05,2026-04-01,Closed Lost,24400.0,False
1734,67,6,1,2025-06-15,2025-11-21,Closed Lost,5600.0,False
1735,25,19,3,2025-08-19,,Negotiation,10600.0,False
1736,98,13,2,2025-11-28,2026-05-10,Closed Won,3700.0,True
1737,76,17,2,2025-11-03,,Negotiation,6900.0,False
1738,42,9,2,2024-12-27,,Negotiation,3700.0,False
1739,9,17,1,2025-03-07,2025-07-11,Closed Lost,4500.0,False
1740,79,2,1,2025-03-31,2025-09-05,Closed Won,5100.0,True
1741,40,19,1,2024-11-21,2025-05-13,Closed Lost,10300.0,False
1742,25,19,1,2025-10-07,2025-11-08,Closed Lost,7700.0,False
1743,5,7,1,2024-08-30,2025-02-23,Closed Lost,31400.0,False
1744,11,10,3,2026-02-17,,Negotiation,14300.0,False
1745,59,10,1,2025-12-03,2026-05-25,Closed Lost,14400.0,False
1746,98,20,1,2025-07-08,2025-12-05,Closed Lost,10400.0,False
1747,88,9,3,2025-09-20,2026-01-26,Closed Lost,9300.0,False
1748,79,17,1,2025-05-18,2025-07-22,Closed Lost,14700.0,False
1749,38,15,2,2025-03-01,,Qualified,2500.0,False
1750,72,2,1,2024-10-22,2024-11-03,Closed Won,5900.0,True
1751,5,4,1,2025-11-03,2026-02-15,Closed Lost,4100.0,False
1752,48,19,2,2025-05-13,,Proposal,3200.0,False
1753,90,17,2,2024-11-25,2025-04-16,Closed Lost,5500.0,False
1754,18,5,2,2025-12-05,2026-03-15,Closed Lost,4600.0,False
1755,70,7,2,2026-01-18,2026-02-20,Closed Won,14700.0,True
1756,37,18,1,2025-03-04,,Proposal,8500.0,False
1757,60,7,2,2025-12-17,2026-04-22,Closed Won,3000.0,True
1758,48,17,2,2025-07-24,,Proposal,9500.0,False
1759,77,7,3,2025-10-31,,Negotiation,4900.0,False
1760,28,4,2,2025-03-06,2025-06-06,Closed Won,8400.0,True
1761,69,8,2,2025-04-28,2025-09-27,Closed Lost,9900.0,False
1762,77,13,3,2026-01-02,2026-01-20,Closed Won,5600.0,True
1763,81,4,3,2025-03-22,2025-06-23,Closed Won,9000.0,True
1764,40,6,1,2025-12-01,,Qualified,9900.0,False
1765,45,5,3,2025-03-31,2025-09-20,Closed Won,7500.0,True
1766,96,12,1,2025-05-22,2025-08-25,Closed Won,5700.0,True
1767,62,4,3,2025-01-23,,Proposal,8100.0,False
1768,93,9,3,2025-04-28,2025-07-17,Closed Won,7600.0,True
1769,58,4,1,2025-05-28,2025-08-19,Closed Lost,9500.0,False
1770,67,19,3,2025-11-05,2026-01-04,Closed Lost,7100.0,False
1771,56,14,1,2025-05-25,2025-11-04,Closed Won,4500.0,True
1772,40,5,3,2026-01-18,,Negotiation,7400.0,False
1773,98,18,2,2024-11-18,2025-05-12,Closed Lost,9500.0,False
1774,40,10,3,2026-01-09,2026-06-01,Closed Lost,8900.0,False
1775,91,19,1,2025-04-20,2025-10-08,Closed Lost,7700.0,False
1776,77,12,3,2025-04-15,2025-09-10,Closed Won,6400.0,True
1777,33,18,1,2024-12-28,2025-04-14,Closed Won,6200.0,True
1778,6,17,1,2026-01-07,2026-03-27,Closed Lost,6500.0,False
1779,88,11,2,2025-03-10,,Negotiation,13900.0,False
1780,19,3,2,2026-02-16,,Qualified,5000.0,False
1781,80,17,1,2026-01-06,2026-06-29,Closed Lost,8500.0,False
1782,40,1,3,2025-12-27,2026-02-25,Closed Won,4300.0,True
1783,92,15,1,2024-09-12,2024-09-21,Closed Lost,11900.0,False
1784,97,9,1,2025-04-13,2025-08-08,Closed Lost,6200.0,False
1785,59,15,3,2025-10-12,2026-03-28,Closed Lost,5400.0,False
1786,59,3,3,2025-01-17,2025-04-29,Closed Lost,9000.0,False
1787,48,19,3,2024-09-20,2024-12-06,Closed Won,2400.0,True
1788,41,13,3,2025-08-18,2025-09-12,Closed Lost,4200.0,False
1789,13,12,1,2025-06-26,,Negotiation,9700.0,False
1790,45,20,1,2025-01-31,2025-03-28,Closed Lost,13500.0,False
1791,89,1,2,2024-10-22,,Proposal,10200.0,False
1792,53,17,1,2024-12-25,2025-03-24,Closed Lost,8700.0,False
1793,42,13,3,2025-11-21,2026-01-17,Closed Won,27000.0,True
1794,100,1,2,2024-11-01,,Negotiation,10400.0,False
1795,63,10,3,2025-12-01,2026-03-07,Closed Lost,4800.0,False
1796,27,15,1,2025-04-22,,Qualified,13500.0,False
1797,38,7,2,2025-12-25,2026-04-28,Closed Lost,5900.0,False
1798,60,18,3,2025-03-31,2025-09-09,Closed Won,5700.0,True
1799,7,16,2,2025-12-08,2026-01-02,Closed Lost,4100.0,False
1800,5,14,2,2026-02-06,2026-03-11,Closed Lost,6600.0,False
1801,45,18,1,2025-12-29,,Proposal,4400.0,False
1802,58,7,3,2024-11-12,,Qualified,10700.0,False
1803,31,17,2,2026-01-26,,Proposal,7600.0,False
1804,23,18,2,2024-09-03,2025-02-27,Closed Lost,4100.0,False
1805,42,12,3,2025-05-12,2025-07-26,Closed Lost,7800.0,False
1806,10,8,2,2025-11-14,2026-02-22,Closed Lost,13300.0,False
1807,32,2,2,2025-03-02,2025-06-29,Closed Lost,18200.0,False
1808,53,7,2,2024-12-14,,Qualified,3300.0,False
1809,30,4,3,2024-09-17,2025-01-21,Closed Lost,5500.0,False
1810,39,18,3,2026-01-03,2026-05-25,Closed Lost,4300.0,False
1811,31,6,3,2026-01-12,2026-07-07,Closed Lost,9700.0,False
1812,82,9,3,2026-02-18,,Proposal,4000.0,False
1813,100,9,1,2024-10-23,,Qualified,13800.0,False
1814,2,14,2,2025-04-08,2025-09-15,Closed Lost,14800.0,False
1815,78,8,3,2024-09-26,2024-10-20,Closed Lost,12200.0,False
1816,77,19,2,2025-11-21,2026-01-08,Closed Won,5700.0,True
1817,93,3,2,2026-01-06,2026-03-04,Closed Lost,5800.0,False
1818,12,18,1,2024-09-16,,Proposal,6400.0,False
1819,39,5,3,2024-09-23,2025-02-20,Closed Won,14100.0,True
1820,66,14,3,2024-09-03,2024-12-19,Closed Lost,3500.0,False
1821,96,4,2,2025-07-07,2025-07-16,Closed Won,9800.0,True
1822,13,7,3,2024-08-23,2024-11-16,Closed Won,5100.0,True
1823,46,20,2,2025-10-31,,Proposal,6600.0,False
1824,27,12,2,2025-01-05,2025-07-03,Closed Lost,11700.0,False
1825,17,2,1,2025-03-06,2025-08-09,Closed Lost,3800.0,False
1826,95,11,1,2025-01-02,,Negotiation,7100.0,False
1827,98,14,1,2024-11-16,2025-01-20,Closed Lost,7600.0,False
1828,60,16,2,2025-12-11,,Qualified,8000.0,False
1829,64,20,3,2025-07-12,2025-09-24,Closed Lost,7700.0,False
1830,88,6,1,2025-02-18,2025-04-19,Closed Lost,10700.0,False
1831,35,4,3,2026-01-20,2026-03-24,Closed Lost,6500.0,False
1832,70,15,1,2025-02-13,2025-07-20,Closed Lost,9700.0,False
1833,83,1,1,2024-09-12,2025-01-07,Closed Lost,9600.0,False
1834,30,7,2,2024-12-05,2025-02-09,Closed Lost,9300.0,False
1835,71,12,1,2025-11-08,2026-01-26,Closed Lost,10600.0,False
1836,74,10,1,2024-10-10,2024-12-10,Closed Lost,9300.0,False
1837,96,5,2,2026-02-01,2026-06-04,Closed Lost,7700.0,False
1838,98,12,3,2025-01-14,,Qualified,4300.0,False
1839,63,18,1,2025-07-28,2025-09-27,Closed Lost,16000.0,False
1840,28,10,2,2025-08-11,2025-09-11,Closed Won,18900.0,True
1841,60,6,1,2024-11-05,,Proposal,6800.0,False
1842,79,12,2,2025-07-07,2025-09-14,Closed Lost,10200.0,False
1843,94,7,3,2024-11-17,2025-05-15,Closed Lost,6200.0,False
1844,37,18,3,2024-10-03,2024-12-21,Closed Lost,5700.0,False
1845,93,2,2,2024-11-23,2025-02-16,Closed Lost,8300.0,False
1846,22,10,2,2026-01-11,2026-07-03,Closed Lost,33000.0,False
1847,68,15,2,2026-02-02,,Qualified,18000.0,False
1848,20,12,3,2025-05-14,,Proposal,16700.0,False
1849,96,17,1,2025-06-10,2025-06-25,Closed Won,10500.0,True
1850,100,4,3,2025-11-29,2026-05-10,Closed Lost,5100.0,False
1851,68,7,2,2024-11-27,2025-05-25,Closed Lost,13600.0,False
1852,91,9,2,2024-11-25,,Proposal,2000.0,False
1853,64,19,3,2025-07-14,2025-08-17,Closed Lost,9900.0,False
1854,17,7,2,2024-11-04,2024-12-20,Closed Won,14000.0,True
1855,12,2,3,2025-07-24,2025-12-20,Closed Lost,8700.0,False
1856,22,6,2,2024-10-29,2025-03-18,Closed Won,18600.0,True
1857,17,18,1,2024-11-07,2024-12-10,Closed Lost,4000.0,False
1858,10,6,1,2025-03-18,2025-05-01,Closed Won,18000.0,True
1859,65,13,2,2025-03-31,,Qualified,7500.0,False
1860,22,19,3,2025-05-11,2025-07-20,Closed Lost,16700.0,False
1861,90,2,1,2025-10-06,2025-11-11,Closed Won,13500.0,True
1862,82,12,3,2025-07-19,,Proposal,17300.0,False
1863,50,15,2,2025-08-01,2025-12-16,Closed Lost,13200.0,False
1864,14,14,3,2024-11-04,2024-11-22,Closed Won,11500.0,True
1865,64,6,1,2025-05-03,2025-08-08,Closed Lost,16000.0,False
1866,47,18,3,2025-07-20,2025-08-25,Closed Won,8300.0,True
1867,29,5,3,2025-09-24,2025-11-07,Closed Won,11000.0,True
1868,76,18,2,2025-08-02,,Negotiation,8100.0,False
1869,36,3,2,2025-11-20,,Negotiation,5800.0,False
1870,99,3,2,2024-12-15,2025-01-28,Closed Lost,10500.0,False
1871,52,10,1,2025-07-01,2025-10-19,Closed Won,8900.0,True
1872,76,19,1,2025-04-07,2025-09-03,Closed Lost,15200.0,False
1873,7,3,2,2025-04-24,2025-09-23,Closed Lost,7400.0,False
1874,29,12,2,2026-01-30,2026-03-06,Closed Lost,5500.0,False
1875,11,16,1,2026-02-01,2026-05-30,Closed Lost,15100.0,False
1876,33,17,1,2025-10-23,2025-11-19,Closed Lost,8400.0,False
1877,6,7,1,2024-10-03,2025-03-03,Closed Won,5500.0,True
1878,79,13,1,2025-11-30,2026-05-01,Closed Lost,16200.0,False
1879,32,2,2,2025-05-27,2025-09-29,Closed Won,12900.0,True
1880,51,4,1,2024-09-10,2025-02-28,Closed Lost,20400.0,False
1881,75,10,2,2024-10-27,,Negotiation,6800.0,False
1882,58,7,3,2025-02-05,2025-07-27,Closed Won,6400.0,True
1883,87,17,3,2025-09-29,,Negotiation,4700.0,False
1884,26,20,1,2025-10-05,,Qualified,6100.0,False
1885,98,6,3,2024-12-12,,Proposal,6700.0,False
1886,46,19,3,2025-05-23,2025-07-26,Closed Lost,11400.0,False
1887,98,5,3,2025-10-03,,Qualified,5100.0,False
1888,29,10,1,2025-08-30,2026-02-01,Closed Lost,5800.0,False
1889,4,9,1,2024-09-30,2024-10-29,Closed Lost,18900.0,False
1890,81,13,3,2024-12-05,2025-04-27,Closed Lost,1900.0,False
1891,99,19,2,2025-07-12,2025-10-09,Closed Lost,10300.0,False
1892,13,6,3,2025-10-10,2025-12-10,Closed Won,4300.0,True
1893,39,4,1,2025-10-25,2026-02-18,Closed Won,5400.0,True
1894,15,3,1,2024-10-22,2025-02-21,Closed Lost,16500.0,False
1895,29,3,1,2025-06-25,2025-11-25,Closed Lost,8400.0,False
1896,29,4,3,2025-08-11,2025-10-18,Closed Lost,30600.0,False
1897,75,5,2,2025-09-19,2025-12-21,Closed Lost,11100.0,False
1898,32,8,1,2025-03-14,,Qualified,5400.0,False
1899,2,16,1,2025-05-07,2025-08-21,Closed Won,10700.0,True
1900,47,3,3,2025-12-21,2026-01-23,Closed Lost,14300.0,False
1901,78,12,2,2026-01-21,,Proposal,10500.0,False
1902,84,8,3,2025-11-11,2025-12-20,Closed Won,7300.0,True
1903,22,13,1,2025-02-18,2025-05-27,Closed Won,3500.0,True
1904,75,4,2,2025-07-30,,Qualified,6900.0,False
1905,27,14,2,2025-01-02,,Proposal,18700.0,False
1906,67,14,1,2025-11-08,2026-05-01,Closed Lost,5400.0,False
1907,81,13,2,2025-05-02,2025-08-11,Closed Won,6600.0,True
1908,56,6,2,2025-05-14,,Qualified,13300.0,False
1909,92,17,3,2024-11-23,2025-01-06,Closed Lost,11000.0,False
1910,93,4,1,2025-10-07,2026-04-04,Closed Lost,4200.0,False
1911,21,8,1,2025-01-07,2025-02-23,Closed Won,7700.0,True
1912,47,17,1,2025-03-18,2025-08-08,Closed Lost,16400.0,False
1913,80,3,1,2025-06-25,,Negotiation,8200.0,False
1914,59,17,1,2025-05-15,,Qualified,16600.0,False
1915,84,9,2,2025-07-06,,Qualified,17000.0,False
1916,6,2,3,2024-12-13,2025-01-10,Closed Lost,5100.0,False
1917,19,13,1,2025-09-04,2025-09-26,Closed Won,7000.0,True
1918,57,20,3,2025-11-19,,Proposal,11300.0,False
1919,69,2,3,2025-03-01,2025-07-27,Closed Lost,3800.0,False
1920,3,20,2,2025-11-05,,Negotiation,7200.0,False
1921,1,11,1,2025-02-25,,Negotiation,10600.0,False
1922,58,15,2,2025-08-24,2026-01-13,Closed Lost,5900.0,False
1923,38,11,1,2024-11-19,2024-12-16,Closed Won,10900.0,True
1924,15,3,2,2025-02-25,2025-04-28,Closed Lost,6000.0,False
1925,34,3,3,2025-01-01,,Qualified,6000.0,False
1926,61,12,1,2025-09-02,2025-10-21,Closed Lost,11800.0,False
1927,35,5,3,2024-11-29,,Negotiation,16100.0,False
1928,64,20,3,2024-09-25,2024-11-16,Closed Lost,5700.0,False
1929,25,7,2,2025-02-09,2025-04-04,Closed Lost,4400.0,False
1930,24,7,1,2025-08-23,2025-11-21,Closed Lost,8000.0,False
1931,12,13,3,2024-10-20,2024-11-26,Closed Lost,10200.0,False
1932,18,9,2,2025-02-19,,Proposal,5700.0,False
1933,15,13,1,2024-09-10,2025-03-07,Closed Won,18600.0,True
1934,80,12,1,2025-04-05,2025-06-21,Closed Won,7500.0,True
1935,27,13,3,2025-12-08,,Proposal,5600.0,False
1936,72,10,1,2024-11-25,2025-04-10,Closed Lost,21300.0,False
1937,60,1,3,2025-06-15,2025-11-13,Closed Won,15300.0,True
1938,46,8,1,2025-02-13,2025-04-12,Closed Lost,5600.0,False
1939,89,16,2,2025-04-01,2025-05-22,Closed Lost,13800.0,False
1940,17,13,3,2024-10-15,2024-11-27,Closed Lost,5800.0,False
1941,93,3,3,2025-09-29,,Negotiation,11900.0,False
1942,53,3,1,2025-07-06,2025-08-25,Closed Won,19700.0,True
1943,8,5,1,2025-08-06,2025-12-07,Closed Won,4400.0,True
1944,79,11,3,2025-11-08,2025-12-22,Closed Lost,6200.0,False
1945,27,7,1,2026-02-13,2026-05-29,Closed Lost,6300.0,False
1946,46,10,2,2025-05-31,2025-10-08,Closed Won,9300.0,True
1947,50,10,1,2025-08-17,2025-08-29,Closed Lost,10300.0,False
1948,71,20,2,2024-08-30,,Negotiation,7800.0,False
1949,3,2,2,2025-12-26,2026-04-12,Closed Won,3500.0,True
1950,93,3,2,2025-07-29,2026-01-14,Closed Lost,4400.0,False
1951,64,8,2,2025-12-07,2026-04-26,Closed Lost,5200.0,False
1952,44,11,2,2025-04-28,,Negotiation,10700.0,False
1953,53,13,1,2025-04-14,2025-05-20,Closed Won,4000.0,True
1954,24,7,2,2024-11-13,2025-02-27,Closed Won,5100.0,True
1955,60,13,1,2024-11-23,2024-12-01,Closed Won,4600.0,True
1956,3,2,2,2025-09-20,2025-11-23,Closed Won,9600.0,True
1957,20,6,3,2025-05-17,2025-06-28,Closed Won,14300.0,True
1958,46,9,2,2025-10-13,,Proposal,8800.0,False
1959,15,20,3,2026-02-02,2026-07-31,Closed Lost,22000.0,False
1960,25,2,2,2025-05-02,2025-09-22,Closed Won,8800.0,True
1961,94,18,2,2024-12-22,2025-05-03,Closed Won,7700.0,True
1962,78,16,2,2024-09-01,2024-11-23,Closed Won,5500.0,True
1963,71,12,3,2025-07-04,2025-08-29,Closed Won,9000.0,True
1964,17,7,3,2025-05-22,,Qualified,5400.0,False
1965,84,7,2,2025-06-24,,Negotiation,5000.0,False
1966,100,17,1,2025-03-20,,Qualified,4900.0,False
1967,9,13,2,2025-11-29,,Proposal,7200.0,False
1968,38,11,3,2025-10-12,2026-01-21,Closed Lost,6300.0,False
1969,48,6,2,2025-03-26,2025-06-18,Closed Lost,30600.0,False
1970,60,14,3,2024-11-10,2025-01-09,Closed Won,9000.0,True
1971,63,6,3,2025-12-15,2026-02-06,Closed Lost,8900.0,False
1972,86,6,3,2026-02-20,,Negotiation,6100.0,False
1973,2,2,2,2024-09-09,,Proposal,37500.0,False
1974,88,20,3,2025-02-03,,Qualified,5100.0,False
1975,72,15,3,2026-01-29,2026-04-08,Closed Lost,6400.0,False
1976,11,17,2,2025-03-12,2025-04-06,Closed Lost,13400.0,False
1977,64,8,3,2025-08-03,2025-11-08,Closed Lost,9000.0,False
1978,77,5,2,2025-08-23,2026-01-13,Closed Won,4300.0,True
1979,81,17,3,2025-11-13,2026-02-28,Closed Won,8200.0,True
1980,72,20,1,2026-01-17,2026-03-01,Closed Lost,11400.0,False
1981,21,1,1,2025-07-07,,Proposal,10500.0,False
1982,18,18,3,2025-03-27,,Negotiation,11300.0,False
1983,94,15,1,2024-09-25,2024-11-22,Closed Lost,24200.0,False
1984,64,5,2,2025-05-15,2025-06-18,Closed Lost,9300.0,False
1985,82,7,1,2024-11-10,2024-12-22,Closed Lost,12100.0,False
1986,95,18,3,2025-10-09,2026-02-08,Closed Won,2400.0,True
1987,38,6,3,2025-05-01,,Negotiation,20600.0,False
1988,32,5,2,2024-09-03,2024-09-27,Closed Won,8400.0,True
1989,11,19,3,2025-09-27,2025-12-31,Closed Won,5300.0,True
1990,45,10,2,2025-05-31,2025-11-16,Closed Lost,7300.0,False
1991,89,15,1,2024-12-12,2025-03-06,Closed Lost,11300.0,False
1992,33,10,1,2025-09-04,,Negotiation,13600.0,False
1993,41,16,2,2025-05-17,2025-08-21,Closed Lost,7700.0,False
1994,8,12,2,2025-06-16,,Negotiation,10900.0,False
1995,11,18,3,2025-07-05,2025-07-26,Closed Lost,7100.0,False
1996,86,1,1,2026-01-13,,Proposal,10400.0,False
1997,51,16,2,2026-02-19,2026-03-14,Closed Lost,9000.0,False
1998,88,6,1,2025-08-22,2025-11-22,Closed Lost,9400.0,False
1999,41,3,2,2026-02-20,2026-06-24,Closed Won,6900.0,True
2000,17,2,1,2025-05-20,2025-07-29,Closed Lost,9900.0,False
2001,76,2,3,2025-12-09,,Proposal,5400.0,False
2002,46,13,1,2026-02-10,2026-04-13,Closed Lost,8900.0,False
2003,32,9,1,2025-04-13,,Negotiation,5900.0,False
2004,79,16,1,2024-10-20,2024-11-11,Closed Lost,4900.0,False
2005,80,5,1,2025-04-30,,Negotiation,5700.0,False
2006,54,7,1,2024-11-16,2025-03-30,Closed Won,7300.0,True
2007,86,13,3,2025-09-16,,Proposal,6200.0,False
2008,92,20,2,2025-02-18,,Negotiation,9900.0,False
2009,20,13,1,2025-01-18,2025-06-28,Closed Lost,8400.0,False
2010,33,7,3,2024-12-21,2025-01-27,Closed Won,13500.0,True
2011,74,10,1,2025-05-05,2025-10-27,Closed Won,7800.0,True
2012,40,15,1,2025-06-27,2025-12-14,Closed Lost,8900.0,False
2013,32,6,2,2024-10-20,2024-12-12,Closed Won,20600.0,True
2014,97,5,1,2024-10-30,2024-12-18,Closed Lost,6500.0,False
2015,2,2,3,2025-11-11,,Qualified,7000.0,False
2016,97,15,3,2025-09-14,,Qualified,14800.0,False
2017,33,16,2,2024-11-16,,Negotiation,5000.0,False
2018,77,19,1,2025-04-06,2025-09-03,Closed Won,15600.0,True
2019,30,9,3,2025-02-22,,Negotiation,7200.0,False
2020,33,19,1,2025-07-10,2025-08-13,Closed Won,5300.0,True
2021,77,7,1,2025-07-06,2025-10-06,Closed Lost,12700.0,False
2022,26,4,1,2025-09-25,2025-12-22,Closed Lost,7100.0,False
2023,22,3,2,2025-06-11,,Proposal,20200.0,False
2024,66,20,1,2025-06-11,,Proposal,8400.0,False
2025,38,11,3,2025-12-20,2026-03-12,Closed Won,8400.0,True
2026,90,1,1,2025-11-12,,Qualified,6000.0,False
2027,46,6,3,2025-10-08,2026-01-11,Closed Won,7500.0,True
2028,15,11,1,2026-01-12,,Proposal,7100.0,False
2029,98,1,3,2025-04-23,2025-07-07,Closed Lost,15800.0,False
2030,44,7,3,2025-10-16,2026-04-02,Closed Won,9400.0,True
2031,49,6,1,2025-01-23,2025-07-15,Closed Lost,11500.0,False
2032,75,14,1,2025-10-20,2026-02-26,Closed Lost,8500.0,False
2033,61,2,3,2025-05-22,2025-08-10,Closed Won,6600.0,True
2034,67,4,2,2026-01-24,2026-02-06,Closed Lost,9800.0,False
2035,6,11,1,2024-12-28,2025-04-14,Closed Won,18000.0,True
2036,9,15,2,2025-08-30,,Qualified,4800.0,False
2037,6,18,1,2025-01-28,,Negotiation,10000.0,False
2038,73,1,1,2025-02-14,2025-03-16,Closed Won,17100.0,True
2039,95,3,1,2025-03-21,,Qualified,5400.0,False
2040,32,3,1,2025-11-12,2026-03-23,Closed Lost,12800.0,False
2041,41,7,2,2025-02-05,,Negotiation,12900.0,False
2042,76,1,1,2025-11-25,2026-04-02,Closed Lost,4200.0,False
2043,8,11,3,2025-08-14,2025-08-30,Closed Won,14100.0,True
2044,72,6,3,2025-06-22,2025-07-15,Closed Lost,6000.0,False
2045,50,20,2,2025-04-12,,Qualified,9700.0,False
2046,92,3,1,2025-07-15,2025-11-10,Closed Lost,13500.0,False
2047,62,19,3,2025-02-20,,Qualified,14800.0,False
2048,84,2,2,2025-07-22,2025-10-07,Closed Lost,3800.0,False
2049,62,18,1,2024-09-20,2025-01-22,Closed Won,19800.0,True
2050,7,12,3,2024-11-23,2024-12-08,Closed Lost,16500.0,False
2051,75,10,3,2025-07-18,,Qualified,13700.0,False
2052,84,5,2,2025-02-22,2025-03-23,Closed Won,9700.0,True
2053,80,9,1,2024-11-25,,Negotiation,6500.0,False
